Date,Open,High,Low,Close,Volume
2024-01-12,184.147,184.821,183.285,184.008,40898283
2024-01-16,180.288,182.366,179.071,181.742,66284556
2024-01-17,179.407,181.05,178.446,180.801,47808989
2024-01-18,184.177,187.195,183.921,186.69,78816115
2024-01-19,187.385,189.976,186.879,189.591,69618781
2024-01-22,190.323,193.322,190.284,191.897,60758551
2024-01-23,193.014,193.738,191.837,193.173,42795599
2024-01-24,193.411,194.36,192.341,192.5,54188462
2024-01-25,193.213,194.248,191.128,192.173,55391643
2024-01-26,192.271,192.758,189.966,190.442,45057274
2024-01-29,190.036,190.224,187.63,189.758,47635392
2024-01-30,188.977,189.828,185.542,186.105,56439662
2024-01-31,185.118,185.171,182.455,182.503,56044027
2024-02-01,182.094,185.028,181.93,184.94,65559469
2024-02-02,178.011,185.404,177.408,183.941,103617035
2024-02-05,186.214,187.305,183.931,185.752,70392573
2024-02-06,184.94,187.365,184.85,187.355,43942561
2024-02-07,188.679,189.087,186.672,187.464,53994104
2024-02-08,187.439,187.585,185.423,186.384,41387579
2024-02-09,186.948,188.277,186.304,187.146,45566164
2024-02-12,186.715,186.968,185.106,185.462,42162182
2024-02-13,184.095,184.53,181.858,183.37,57043993
2024-02-14,183.648,183.858,180.794,182.488,55127699
2024-02-15,181.895,182.827,179.716,182.202,66030003
2024-02-16,181.766,183.184,180.026,180.666,50205252
2024-02-20,180.15,180.784,178.376,179.921,54153952
2024-02-21,180.3,181.24,179.029,180.676,41907627
2024-02-22,181.825,183.286,180.814,182.707,52768109
2024-02-23,183.341,183.37,180.587,180.873,45530302
2024-02-26,180.597,181.112,179.019,179.527,41239346
2024-02-27,179.467,182.263,177.941,180.983,54813196
2024-02-28,180.864,181.469,178.506,179.785,49399458
2024-02-29,179.636,180.923,177.912,179.118,137926520
2024-03-01,177.932,178.902,175.781,178.04,74232566
2024-03-04,174.562,175.304,172.222,173.522,82251909
2024-03-05,169.221,170.488,168.09,168.586,95998136
2024-03-06,169.517,169.695,167.159,167.595,69211910
2024-03-07,167.625,169.191,166.97,167.476,72418181
2024-03-08,167.476,172.134,167.417,169.191,76961132
2024-03-11,171.381,172.808,170.498,171.193,60686790
2024-03-12,171.588,172.461,169.468,171.666,60369830
2024-03-13,171.213,171.621,169.221,169.585,52966381
2024-03-14,171.351,172.736,170.498,171.44,73577079
2024-03-15,169.625,171.063,168.748,171.063,122860748
2024-03-18,173.986,176.107,171.955,172.154,76292242
2024-03-19,172.768,175.012,171.47,174.492,55717747
2024-03-20,174.135,177.058,173.512,177.058,53909295
2024-03-21,175.453,175.889,169.3,169.824,107147605
2024-03-22,170.211,171.49,168.526,170.725,71807753
2024-03-25,169.027,170.39,167.921,169.31,54782395
2024-03-26,168.467,169.874,168.05,168.18,57910729
2024-03-27,168.873,172.035,168.576,171.746,60821800
2024-03-28,170.201,170.677,168.972,169.933,66270364
2024-04-01,169.645,169.705,167.946,168.497,46661325
2024-04-02,167.555,167.812,166.713,167.317,49778419
2024-04-03,167.267,169.142,167.06,168.12,48125747
2024-04-04,168.753,170.371,167.297,167.297,54193139
2024-04-05,168.06,168.853,167.427,168.05,42488013
2024-04-08,167.506,167.674,166.723,166.931,37766114
2024-04-09,167.178,168.546,166.832,168.14,42837549
2024-04-10,167.277,167.565,165.603,166.266,50161730
2024-04-11,166.822,173.876,166.644,173.462,91899087
2024-04-12,172.688,176.751,172.638,174.957,102596173
2024-04-15,173.777,175.037,170.944,171.133,74200971
2024-04-16,170.201,172.194,166.753,167.852,74382066
2024-04-17,168.08,169.112,166.484,166.484,51364451
2024-04-18,166.514,167.119,165.048,165.533,43515355
2024-04-19,164.711,164.9,162.595,163.443,68384561
2024-04-22,164.023,165.752,163.284,164.345,48554340
2024-04-23,163.859,165.543,163.433,165.394,49988594
2024-04-24,165.038,167.773,164.711,167.496,48690965
2024-04-25,167.995,169.072,166.635,168.359,51018450
2024-04-26,168.349,169.795,167.654,167.773,45246418
2024-04-29,171.806,174.444,171.539,171.935,68789816
2024-04-30,171.766,173.413,168.467,168.793,66534834
2024-05-01,168.05,171.148,167.585,167.773,50841674
2024-05-02,170.954,171.851,169.35,171.47,95072347
2024-05-03,184.963,185.313,181.013,181.726,164709581
2024-05-06,180.709,182.538,178.795,180.071,79284715
2024-05-07,181.796,183.234,179.686,180.754,78009315
2024-05-08,181.201,181.419,179.814,181.092,45467142
2024-05-09,180.913,182.995,180.468,182.906,49428756
2024-05-10,183.48,183.669,180.731,181.644,51152068
2024-05-13,184.012,185.665,183.204,184.852,72602001
2024-05-14,186.07,186.855,184.862,185.992,52798830
2024-05-15,186.469,189.187,185.932,188.264,70944460
2024-05-16,189.008,189.629,188.204,188.384,53253933
2024-05-17,188.056,189.346,187.728,188.413,41602206
2024-05-20,187.872,190.446,187.559,189.574,44704364
2024-05-21,189.624,191.25,189.455,190.874,42636620
2024-05-22,190.789,191.342,188.81,189.435,34916517
2024-05-23,189.515,189.534,185.191,185.445,51400402
2024-05-24,187.372,189.117,186.598,188.522,36607926
2024-05-28,190.041,191.519,187.648,188.532,52684383
2024-05-29,188.155,190.771,188.056,188.829,53478442
2024-05-30,189.296,190.705,189.167,189.821,50334236
2024-05-31,189.971,191.093,188.453,190.774,75739548
2024-06-03,191.419,193.493,191.043,192.541,50467859
2024-06-04,193.141,193.822,191.552,192.859,47838588
2024-06-05,193.902,195.388,193.374,194.366,54575631
2024-06-06,194.184,194.993,192.681,192.988,41500251
2024-06-07,193.156,195.428,192.651,195.378,53514617
2024-06-10,195.388,195.785,190.675,191.638,98014300
2024-06-11,192.163,205.571,192.144,205.562,173706429
2024-06-12,205.777,218.511,205.313,211.436,199666662
2024-06-13,213.093,215.085,209.976,212.595,98619598
2024-06-14,212.209,213.518,209.679,210.859,70665075
2024-06-17,211.733,217.27,211.086,215.008,94453192
2024-06-18,215.919,216.951,211.366,212.645,80561533
2024-06-20,212.289,212.595,207.247,208.07,86838907
2024-06-21,208.775,210.263,205.522,205.897,248327173
2024-06-24,206.126,211.067,205.004,206.543,81351347
2024-06-25,207.545,209.757,207.009,207.465,57152490
2024-06-26,209.876,213.212,209.022,211.613,66725278
2024-06-27,213.043,214.084,210.72,212.456,50157647
2024-06-28,214.115,214.411,208.688,209.002,83181102
2024-07-01,210.463,215.842,210.293,215.085,60870084
2024-07-02,214.491,218.688,213.448,218.578,58495106
2024-07-03,218.312,219.85,217.35,219.85,37658818
2024-07-05,219.95,224.711,219.95,224.604,60879636
2024-07-08,225.347,226.102,221.537,226.072,59542830
2024-07-09,226.18,227.64,224.636,226.926,48542366
2024-07-10,227.54,231.293,227.49,231.193,63112048
2024-07-11,229.613,230.606,224.037,225.824,65211087
2024-07-12,227.163,230.854,226.926,228.77,53456787
2024-07-15,234.664,235.41,231.303,232.601,63115640
2024-07-16,233.196,234.458,230.546,233.019,43568651
2024-07-17,227.69,229.683,224.901,227.123,57789396
2024-07-18,228.512,228.671,220.564,222.459,66545295
2024-07-19,223.095,225.059,221.562,222.589,49531589
2024-07-22,225.268,226.032,221.378,222.241,48574626
2024-07-23,222.644,225.198,220.972,223.282,40269311
2024-07-24,222.281,223.075,215.464,216.863,62255362
2024-07-25,217.25,219.156,212.973,215.822,51788656
2024-07-26,217.021,217.805,214.351,216.288,41923088
2024-07-29,215.295,217.617,214.095,216.565,36592612
2024-07-30,217.508,218.633,214.461,217.12,41965912
2024-07-31,219.74,222.101,218.937,220.375,50423241
2024-08-01,222.649,222.758,215.354,216.685,62984376
2024-08-02,217.469,223.869,216.038,218.173,106385024
2024-08-05,197.561,211.861,194.495,207.665,120473176
2024-08-06,203.724,208.378,199.527,205.64,70199240
2024-08-07,205.313,212,204.805,208.209,64007651
2024-08-08,211.475,212.555,207.227,211.673,47525892
2024-08-09,210.473,215.115,210.343,214.581,42528032
2024-08-12,214.661,218.077,214.192,216.11,38277894
2024-08-13,217.581,220.442,217.581,219.826,44445383
2024-08-14,219.131,221.575,218.267,220.273,42236208
2024-08-15,223.134,223.88,221.306,223.252,46718902
2024-08-16,222.458,225.347,222.19,224.576,44631506
2024-08-19,224.246,224.516,221.585,224.416,40955086
2024-08-20,224.296,225.687,223.978,225.032,30498065
2024-08-21,225.041,226.491,223.582,224.923,34993850
2024-08-22,226.303,226.85,222.438,223.065,43982350
2024-08-23,224.185,226.731,222.866,225.36,38931316
2024-08-26,225.28,225.797,222.428,225.697,30803231
2024-08-27,224.521,227.355,223.422,226.541,36170610
2024-08-28,226.433,228.359,224.206,225.012,38302127
2024-08-29,228.598,231.399,227.385,228.289,52247265
2024-08-30,228.687,228.897,225.996,227.505,53338861
2024-09-03,227.059,227.505,219.726,221.316,50520271
2024-09-04,220.213,220.332,216.06,219.409,44128178
2024-09-05,220.178,224.008,220.075,220.929,36855920
2024-09-06,222.488,223.771,218.336,219.379,48741097
2024-09-09,219.379,219.826,215.296,219.468,67621264
2024-09-10,217.491,220.036,215.316,218.673,51929929
2024-09-11,220.011,221.634,216.468,221.206,44879959
2024-09-12,221.048,222.091,218.386,221.316,37744547
2024-09-13,222.12,222.578,220.462,221.048,37008134
2024-09-16,215.126,215.803,212.523,214.908,59747340
2024-09-17,214.341,215.485,213.101,215.375,45818351
2024-09-18,216.13,221.256,216.12,219.25,60288372
2024-09-19,223.522,228.319,223.163,227.375,67219995
2024-09-20,228.468,231.568,226.135,226.711,320773273
2024-09-23,225.857,227.953,224.336,224.992,54501702
2024-09-24,227.153,227.853,224.256,225.887,43842183
2024-09-25,223.462,225.807,222.558,224.893,42586637
2024-09-26,225.817,227.009,223.938,226.035,36877369
2024-09-27,226.969,228.023,225.817,226.303,34249480
2024-09-30,228.538,231.479,228.153,231.479,55153323
2024-10-01,228.023,228.153,222.28,224.733,63700761
2024-10-02,224.416,225.887,221.565,225.3,33096594
2024-10-03,223.672,225.325,221.863,224.196,34267790
2024-10-04,226.413,226.511,222.668,225.32,37590414
2024-10-07,223.035,224.216,219.886,220.243,39764861
2024-10-08,222.836,224.506,221.793,224.296,32064949
2024-10-09,223.761,228.251,223.362,228.043,33811747
2024-10-10,226.293,228.003,225.687,227.545,28368679
2024-10-11,227.803,227.913,225.857,226.065,31967811
2024-10-14,227.208,230.218,227.108,229.791,40144066
2024-10-15,232.086,235.94,230.853,232.324,65176713
2024-10-16,230.088,230.605,228.339,230.268,34306123
2024-10-17,231.906,232.324,229.017,230.635,33210542
2024-10-18,234.637,234.637,232.482,233.467,46736475
2024-10-21,232.92,235.304,232.92,234.937,36492622
2024-10-22,232.359,234.677,231.082,234.322,39101757
2024-10-23,232.552,233.609,226.273,229.253,52630447
2024-10-24,228.478,229.312,226.92,229.067,31313857
2024-10-25,228.241,231.698,228.073,229.901,39057192
2024-10-28,231.797,233.198,231.032,231.876,36324187
2024-10-29,231.578,232.795,230.804,232.146,35649899
2024-10-30,231.092,231.946,228.053,228.598,47380112
2024-10-31,227.843,228.329,223.898,224.436,64792927
2024-11-01,219.523,223.88,218.832,221.455,65705538
2024-11-04,219.548,221.336,218.277,220.561,45239704
2024-11-05,220.347,222.488,219.696,221.992,28295998
2024-11-06,221.157,224.591,219.746,221.266,54919528
2024-11-07,223.158,226.388,223.105,225.996,42414489
2024-11-08,225.937,227.417,225.175,225.727,38538202
2024-11-11,223.779,224.474,220.297,223.012,42235065
2024-11-12,223.329,224.364,222.141,223.012,40618982
2024-11-13,222.794,225.418,221.55,223.897,48831519
2024-11-14,223.799,227.627,223.779,226.98,45169347
2024-11-15,225.17,225.687,223.052,223.779,48185489
2024-11-18,224.026,228.491,223.946,226.782,44930125
2024-11-19,225.747,228.91,225.428,227.04,36409587
2024-11-20,226.822,228.68,224.663,227.755,35361686
2024-11-21,227.637,228.905,224.484,227.278,42338351
2024-11-22,226.822,229.466,226.822,228.621,38376753
2024-11-25,230.203,231.978,228.491,231.604,90645310
2024-11-26,232.063,234.291,232.063,233.782,46237396
2024-11-27,233.191,234.41,232.539,233.653,33681430
2024-11-29,233.528,236.519,232.698,236.041,28636961
2024-12-02,235.981,239.483,235.872,238.289,48400060
2024-12-03,238.508,241.44,237.602,241.333,39073302
2024-12-04,241.55,242.784,239.938,241.689,44626390
2024-12-05,242.665,243.21,240.814,241.719,40252571
2024-12-06,241.585,243.3,240.764,241.52,37072031
2024-12-09,240.517,245.896,240.437,245.409,44893136
2024-12-10,245.549,246.86,244.008,246.424,37116460
2024-12-11,246.614,249.438,244.923,245.151,45452759
2024-12-12,245.549,247.39,244.345,246.614,32956585
2024-12-13,246.469,247.935,244.903,246.781,33336406
2024-12-16,246.644,250.014,246.305,249.676,51977145
2024-12-17,248.721,252.451,248.424,252.102,51636904
2024-12-18,250.79,252.898,246.394,246.703,57084241
2024-12-19,246.155,250.63,245.754,248.434,61214844
2024-12-20,246.693,253.615,244.355,253.107,148300990
2024-12-23,253.386,254.261,252.072,253.883,41081972
2024-12-24,254.101,256.807,253.903,256.797,23361628
2024-12-26,256.787,258.687,256.23,257.613,27411911
2024-12-27,256.429,257.294,251.685,254.201,42586695
2024-12-30,250.86,252.122,249.388,250.83,35751781
2024-12-31,251.069,251.905,248.075,249.059,39696389
